ANO_ESCOLAR	RBD	NOMBRE_ESTA	TIPO_DEPENDENCIA	RURAL_ESTAB	CP_REGION	NOM_REGION	COD_COMUNA	NOM_COMUNA	TOTAL_MATRICULA	TOTAL_DOCENTES	TOTAL_ASISTENTES
2013	4947	ESCUELA PARTICULAR CLORINDA AVELLO	3	0	8	DEL BIOBÍO                                        	8109	SANTA JUANA                                       	687	35	19
2013	4948	LICEO POLITECNICO ROSAURO SANTANA RIOS	2	0	8	DEL BIOBÍO                                        	8106	LOTA                                              	460	49	25
2013	4936	ESCUELA PURGATORIO	2	1	8	DEL BIOBÍO                                        	8109	SANTA JUANA                                       	3	1	0
2013	4938	ESCULA  BALSEADERO	2	1	8	DEL BIOBÍO                                        	8109	SANTA JUANA                                       	1	1	0
2013	4951	LICEO CARLOS COUSIÑO GOYENECHEA	2	0	8	DEL BIOBÍO                                        	8106	LOTA                                              	998	51	40
2013	4952	ESCUELA BALDOMERO LILLO FIGUEROA	2	0	8	DEL BIOBÍO                                        	8106	LOTA                                              	604	43	24
2013	4953	ESCUELA ISIDORA GOYENECHEA	2	0	8	DEL BIOBÍO                                        	8106	LOTA                                              	425	37	18
2013	4954	ESCUELA BASICA SANTA MARIA DE GUADALUPE	2	0	8	DEL BIOBÍO                                        	8106	LOTA                                              	230	18	10
2013	4955	ESCUELA BASICA KONRAD ADENAUER	2	0	8	DEL BIOBÍO                                        	8106	LOTA                                              	153	24	11
2013	4956	ESCUELA BASICA BELLO HORIZONTE	2	0	8	DEL BIOBÍO                                        	8106	LOTA                                              	396	32	26
2013	4958	ESCUELA BASICA THOMPSON MATTHEWS	2	0	8	DEL BIOBÍO                                        	8106	LOTA                                              	578	36	17
2013	4960	COLEGIO ANGEL DE PEREDO	2	0	8	DEL BIOBÍO                                        	8106	LOTA                                              	689	40	16
2013	4961	ESCUELA BASICA COLCURA	2	0	8	DEL BIOBÍO                                        	8106	LOTA                                              	220	19	14
2013	4949	LICEO COMERCIAL PRESIDENTE FREI MONTALVA	2	0	8	DEL BIOBÍO                                        	8106	LOTA                                              	483	43	28
2013	4950	ESCUELA ESPECIAL LUIS COUSINO SQUELLA	2	0	8	DEL BIOBÍO                                        	8106	LOTA                                              	75	13	21
2013	4968	ESC. BAS. CARABINERO ISAIAS GUEVARA	2	0	8	DEL BIOBÍO                                        	8106	LOTA                                              	146	22	17
2013	4969	LICEO SANTA DORIS	3	0	8	DEL BIOBÍO                                        	8106	LOTA                                              	134	21	10
2013	4970	ESCUELA PADRE FRANCISCO DE CROZE	3	0	8	DEL BIOBÍO                                        	8106	LOTA                                              	663	34	30
2013	4971	ESCUELA PARTICULAR SANTA TERESA	3	0	8	DEL BIOBÍO                                        	8106	LOTA                                              	171	21	13
2013	4973	INST. DE HUM.SAN FRANCISCO DE ASIS	3	0	8	DEL BIOBÍO                                        	8106	LOTA                                              	669	25	26
2013	4974	ESCUELA PARTICULAR GETSEMANI	3	0	8	DEL BIOBÍO                                        	8106	LOTA                                              	308	17	8
2013	4975	LICEO INDUSTRIAL FEDERICO W. SCHWAGER	5	0	8	DEL BIOBÍO                                        	8102	CORONEL                                           	149	20	17
2013	4977	LICEO COMERCIAL ANDRES BELLO LOPEZ	2	0	8	DEL BIOBÍO                                        	8102	CORONEL                                           	936	46	20
2013	4978	ESC.BASICA ADULTOS ANTONIO SANCHEZ	2	0	8	DEL BIOBÍO                                        	8102	CORONEL                                           	70	12	0
2013	4965	C.E.I.A SAN LUIS DE POTOSI REP.DE MEXICO	2	0	8	DEL BIOBÍO                                        	8106	LOTA                                              	491	27	13
2013	4967	ESCUELA BASICA CENTENARIO	2	0	8	DEL BIOBÍO                                        	8106	LOTA                                              	230	22	19
2013	4983	LICEO YOBILO DE CORONEL	2	0	8	DEL BIOBÍO                                        	8102	CORONEL                                           	467	41	19
2013	4984	ESCUELA ROSITA RENARD	2	0	8	DEL BIOBÍO                                        	8102	CORONEL                                           	447	41	13
2013	4985	ESCUELA BASICA PLAYAS NEGRAS	2	0	8	DEL BIOBÍO                                        	8102	CORONEL                                           	157	22	10
2013	4986	ESCUELA ROSA MEDEL AGUILERA	2	0	8	DEL BIOBÍO                                        	8102	CORONEL                                           	159	21	11
2013	4987	ESCUELA BASICA JAVIERA CARRERA	2	0	8	DEL BIOBÍO                                        	8102	CORONEL                                           	267	22	10
2013	4988	ESCUELA RAFAEL SOTOMAYOR BAEZA	2	0	8	DEL BIOBÍO                                        	8102	CORONEL                                           	641	34	22
2013	4989	ESCUELA VICTOR DOMINGO SILVA	2	0	8	DEL BIOBÍO                                        	8102	CORONEL                                           	471	35	19
2013	4990	ESCUELA AMBROSIO O´HIGGINS	2	0	8	DEL BIOBÍO                                        	8102	CORONEL                                           	306	20	9
2013	4991	ESCUELA REPUBLICA DE FRANCIA	2	0	8	DEL BIOBÍO                                        	8102	CORONEL                                           	204	23	10
2013	4979	ESCUELA DIFERENCIAL MARIA ESTER BREVE G.	2	0	8	DEL BIOBÍO                                        	8102	CORONEL                                           	43	9	9
2013	4982	LICEO CORONEL ANTONIO SALAMANCA	2	0	8	DEL BIOBÍO                                        	8102	CORONEL                                           	1775	87	37
2013	4995	ESCUELA OCTAVIO SALINAS CARIAGA	2	0	8	DEL BIOBÍO                                        	8102	CORONEL                                           	358	26	15
2013	4996	ESCUELA VISTA HERMOSA	2	0	8	DEL BIOBÍO                                        	8102	CORONEL                                           	250	24	8
2013	4997	ESCUELA JORGE ROJAS MIRANDA	2	0	8	DEL BIOBÍO                                        	8102	CORONEL                                           	182	20	17
2013	4998	ESCUELA ROSA YANEZ RODRIGUEZ	2	0	8	DEL BIOBÍO                                        	8102	CORONEL                                           	118	15	10
2013	4999	ESCUELA BASICA RAMON FREIRE SERRANO	2	0	8	DEL BIOBÍO                                        	8102	CORONEL                                           	259	21	7
2013	5001	ESCUELA ARTURO HUGHES CERNA	2	0	8	DEL BIOBÍO                                        	8102	CORONEL                                           	934	56	38
2013	5002	ESCUELA JUAN JOSE LATORRE BENAVENTE	2	1	8	DEL BIOBÍO                                        	8102	CORONEL                                           	106	15	2
2013	5003	ESCUELA FRANCISCO COLOANE	2	1	8	DEL BIOBÍO                                        	8102	CORONEL                                           	144	15	4
2013	5005	ESCUELA ESCUADRON	2	1	8	DEL BIOBÍO                                        	8102	CORONEL                                           	89	12	7
2013	4992	ESCUELA REMIGIO CASTRO ABURTO	2	0	8	DEL BIOBÍO                                        	8102	CORONEL                                           	325	28	15
2013	4994	ESCUELA ADELAIDA MIGUIELES SOTO	2	0	8	DEL BIOBÍO                                        	8102	CORONEL                                           	473	35	23
2013	5010	ESCUELA METODISTA	3	0	8	DEL BIOBÍO                                        	8102	CORONEL                                           	645	27	19
2013	5012	COLEGIO PARTICULAR SAN PEDRO	3	0	8	DEL BIOBÍO                                        	8102	CORONEL                                           	565	31	17
2013	5015	ESCUELA PARTICULAR SAN MARCOS	3	0	8	DEL BIOBÍO                                        	8102	CORONEL                                           	499	27	12
2013	5016	COLEGIO PARTICULAR IGNACIO CARRERA PINTO	3	0	8	DEL BIOBÍO                                        	8102	CORONEL                                           	506	24	18
2013	5019	ESCUELA GENARO RIOS CAMPOS	3	0	8	DEL BIOBÍO                                        	8102	CORONEL                                           	598	33	19
2013	5020	COLEGIO ANIBAL ESQUIVEL TAPIA	3	0	8	DEL BIOBÍO                                        	8102	CORONEL                                           	611	31	16
2013	5021	LICEO POLITECNICO DR RIGOBERTO IGLESIAS	2	0	8	DEL BIOBÍO                                        	8201	LEBU                                              	698	55	38
2013	5022	ESCUELA DIFERENCIAL	2	0	8	DEL BIOBÍO                                        	8201	LEBU                                              	45	8	4
2013	5023	ALAMIRO GALLEGOS MUNOZ	2	0	8	DEL BIOBÍO                                        	8201	LEBU                                              	52	10	0
2013	5006	ESCUELA BASICA PATAGUAL	2	1	8	DEL BIOBÍO                                        	8102	CORONEL                                           	31	4	1
2013	5009	COLEGIO PARTICULAR GABRIELA MISTRAL	3	0	8	DEL BIOBÍO                                        	8102	CORONEL                                           	380	19	14
2013	5026	ESCUELA FRESIA GRACIELA MULLER RUIZ	2	0	8	DEL BIOBÍO                                        	8201	LEBU                                              	845	48	14
2013	5028	ESCUELA BOCA LEBU	2	0	8	DEL BIOBÍO                                        	8201	LEBU                                              	170	18	8
2013	5029	DOMINGO FAUSTINO SARMIENTO	2	0	8	DEL BIOBÍO                                        	8201	LEBU                                              	561	29	17
2013	5031	ESCUELA DR.ARNOLDO EBENSPERGER RICHTER	2	0	8	DEL BIOBÍO                                        	8201	LEBU                                              	113	16	6
2013	5032	ESCUELA   JOSE JOAQUIN PEREZ	2	0	8	DEL BIOBÍO                                        	8201	LEBU                                              	125	10	4
2013	5033	ESCUELA ARTURO EBENSPERGER RICHTER	2	0	8	DEL BIOBÍO                                        	8201	LEBU                                              	354	19	10
2013	5034	ESCUELA LA FORTUNA	2	0	8	DEL BIOBÍO                                        	8201	LEBU                                              	280	20	9
2013	5035	ESCUELA DE ISLA MOCHA	2	1	8	DEL BIOBÍO                                        	8201	LEBU                                              	75	10	2
2013	5036	ESCUELA RUCA RAQUI	2	1	8	DEL BIOBÍO                                        	8201	LEBU                                              	9	1	0
2013	5024	LICEO ISIDORA RAMOS DE GAJARDO	2	0	8	DEL BIOBÍO                                        	8201	LEBU                                              	963	39	22
2013	5025	ESCUELA PROFESORA REBECA CASTRO ARANEDA	2	0	8	DEL BIOBÍO                                        	8201	LEBU                                              	606	32	26
2013	5040	ESCUELA VILLARRICA	2	1	8	DEL BIOBÍO                                        	8201	LEBU                                              	18	1	0
2013	5043	ESCUELA EDUARDO BARRIOS	2	1	8	DEL BIOBÍO                                        	8201	LEBU                                              	11	1	0
2013	5046	ESCUELA PARTICULAR CERRO LA CRUZ	3	0	8	DEL BIOBÍO                                        	8201	LEBU                                              	215	14	5
2013	5047	ESCUELA LIBERTADOR GENERAL	2	0	8	DEL BIOBÍO                                        	8202	ARAUCO                                            	18	7	0
2013	5048	LICEO SAN FELIPE DE ARAUCO	2	0	8	DEL BIOBÍO                                        	8202	ARAUCO                                            	706	51	20
2013	5049	ESCUELA BASICA VICENTE MILLAN IRIARTE	2	0	8	DEL BIOBÍO                                        	8202	ARAUCO                                            	271	26	18
2013	5050	ESCUELA BASICA MARE NOSTRUM	2	0	8	DEL BIOBÍO                                        	8202	ARAUCO                                            	535	33	12
2013	5051	ESCUELA BÁSICA DE CARAMPANGUE	2	0	8	DEL BIOBÍO                                        	8202	ARAUCO                                            	454	29	16
2013	5052	ESCUELA LOS PINOS	2	1	8	DEL BIOBÍO                                        	8202	ARAUCO                                            	133	16	3
2013	5038	ESCUELA PEHUEN	2	1	8	DEL BIOBÍO                                        	8201	LEBU                                              	215	18	10
2013	5039	ESCUELA GUILLERMO RODRIGUEZ  RIOBIO	2	1	8	DEL BIOBÍO                                        	8201	LEBU                                              	243	20	8
2013	5055	ESCUELA VALLE RAMADILLAS	2	1	8	DEL BIOBÍO                                        	8202	ARAUCO                                            	165	17	8
2013	5056	ESCUELA BASICA CARLOS SAEZ SAEZ	2	1	8	DEL BIOBÍO                                        	8202	ARAUCO                                            	11	2	1
2013	5057	LICEO FILIDOR GAETE	2	1	8	DEL BIOBÍO                                        	8202	ARAUCO                                            	143	25	7
2013	5059	ESCUELA HUGO CABRERA AGUIRRE	2	1	8	DEL BIOBÍO                                        	8202	ARAUCO                                            	5	1	0
2013	5060	ESCUELA ARMANDO WIESSE FUENTE-ALBA	2	1	8	DEL BIOBÍO                                        	8202	ARAUCO                                            	3	1	0
2013	5062	ESCUELA LOMAS DE ANGUILLAS	2	1	8	DEL BIOBÍO                                        	8202	ARAUCO                                            	2	1	0
2013	5064	ESCUELA FERMIN IBARRA FRITZ	2	1	8	DEL BIOBÍO                                        	8202	ARAUCO                                            	8	1	0
2013	5065	ESCUELA QUILANTRAL	2	1	8	DEL BIOBÍO                                        	8202	ARAUCO                                            	16	2	1
2013	5066	ESCUELA BASICA PASO LOS TEMOS	2	1	8	DEL BIOBÍO                                        	8202	ARAUCO                                            	3	1	0
2013	5053	ESCUELA JORGE IVAN VALENZUELA ZUNIGA	2	1	8	DEL BIOBÍO                                        	8202	ARAUCO                                            	149	12	6
2013	5054	ESCUELA BASICA SAN PEDRO DE LARAQUETE	2	1	8	DEL BIOBÍO                                        	8202	ARAUCO                                            	316	26	15
2013	5069	ESCUELA BASICA ALTO YANI	2	1	8	DEL BIOBÍO                                        	8202	ARAUCO                                            	31	5	1
2013	5070	ESCUELA BASICA VALLE VERDE	2	1	8	DEL BIOBÍO                                        	8202	ARAUCO                                            	62	6	1
2013	5072	ESCUELA VALLE ARAUCO	2	1	8	DEL BIOBÍO                                        	8202	ARAUCO                                            	100	7	5
2013	5073	ESCUELA BASICA BRISAS DEL MAR	2	1	8	DEL BIOBÍO                                        	8202	ARAUCO                                            	324	23	14
2013	5074	ESCUELA BASICA CESAR MONSALVE FLORES	2	1	8	DEL BIOBÍO                                        	8202	ARAUCO                                            	155	15	6
2013	5078	CERRO COLORADO	2	1	8	DEL BIOBÍO                                        	8202	ARAUCO                                            	6	2	0
2013	5080	ESCUELA BASICA PEMEREHUE	2	1	8	DEL BIOBÍO                                        	8202	ARAUCO                                            	6	1	0
2013	5081	ESCUELA ALTO RAQUI	2	1	8	DEL BIOBÍO                                        	8202	ARAUCO                                            	7	1	0
2013	5082	LICEO SAN FRANCISCO DE ASIS	3	0	8	DEL BIOBÍO                                        	8202	ARAUCO                                            	1681	71	43
2013	5067	ESCUELA MAR LOS PINOS	2	1	8	DEL BIOBÍO                                        	8202	ARAUCO                                            	13	2	0
2013	5068	ESCUELA DUIDICO	2	1	8	DEL BIOBÍO                                        	8202	ARAUCO                                            	4	1	0
2013	5085	ESCUELA RAMIRO ROA GONZALEZ	2	0	8	DEL BIOBÍO                                        	8205	CURANILAHUE                                       	1234	64	29
2013	5086	ESCUELA 4 DE OCTUBRE Y CENTRO DE ADULTOS	2	0	8	DEL BIOBÍO                                        	8205	CURANILAHUE                                       	170	19	12
2013	5087	ESCUELA COLICO SUR	2	0	8	DEL BIOBÍO                                        	8205	CURANILAHUE                                       	434	32	12
2013	5088	ESCUELA PABLO NERUDA	2	0	8	DEL BIOBÍO                                        	8205	CURANILAHUE                                       	850	56	20
2013	5090	ESCUELA BUENA ESPERANZA	2	0	8	DEL BIOBÍO                                        	8205	CURANILAHUE                                       	210	19	12
2013	5091	ESCUELA GABRIELA MISTRAL	2	0	8	DEL BIOBÍO                                        	8205	CURANILAHUE                                       	203	18	8
2013	5093	ESCUELA INDEPENDENCIA	2	0	8	DEL BIOBÍO                                        	8205	CURANILAHUE                                       	273	22	16
2013	5094	ESCUELA SANTA TERESA DE LOS ANDES	2	0	8	DEL BIOBÍO                                        	8205	CURANILAHUE                                       	78	11	16
2013	5095	ESCUELA LOS CRUCEROS	2	1	8	DEL BIOBÍO                                        	8205	CURANILAHUE                                       	11	2	1
2013	5083	COLEGIO ARAUCO	4	0	8	DEL BIOBÍO                                        	8202	ARAUCO                                            	321	40	11
2013	5084	LICEO MARIANO LATORRE	2	0	8	DEL BIOBÍO                                        	8205	CURANILAHUE                                       	1234	78	35
2013	5100	ESCUELA PLEGARIAS	2	1	8	DEL BIOBÍO                                        	8205	CURANILAHUE                                       	11	3	0
2013	5101	ESCUELA SAN JOSE DE COLICO	2	1	8	DEL BIOBÍO                                        	8205	CURANILAHUE                                       	80	18	6
2013	5103	ESCUELA COLICO NORTE	2	1	8	DEL BIOBÍO                                        	8205	CURANILAHUE                                       	10	3	0
2013	5104	COLEGIO ALONSO DE ERCILLA	3	0	8	DEL BIOBÍO                                        	8205	CURANILAHUE                                       	933	52	31
2013	5105	LICEO POLITECNICO CAUPOLICAN	2	0	8	DEL BIOBÍO                                        	8206	LOS ÁLAMOS                                        	769	44	26
2013	5106	ESCUELA FELIX EYHERAMENDY	2	0	8	DEL BIOBÍO                                        	8206	LOS ÁLAMOS                                        	631	44	22
2013	5107	LICEO TÉCNICO PROFESIONAL SAN PABLO	3	1	8	DEL BIOBÍO                                        	8206	LOS ÁLAMOS                                        	215	20	20
2013	5109	ESCUELA CLAUDIO FLORES SOTO	2	1	8	DEL BIOBÍO                                        	8206	LOS ÁLAMOS                                        	490	35	22
2013	5110	ESCUELA PILPILCO	2	1	8	DEL BIOBÍO                                        	8206	LOS ÁLAMOS                                        	222	22	11
2013	5097	ESCUELA BAJO LOS RIOS	2	1	8	DEL BIOBÍO                                        	8205	CURANILAHUE                                       	27	3	2
2013	5099	ESCUELA TRONGOL ALTO	2	1	8	DEL BIOBÍO                                        	8205	CURANILAHUE                                       	3	1	1
2013	5114	ESCUELA GUACOLDA	2	1	8	DEL BIOBÍO                                        	8206	LOS ÁLAMOS                                        	15	2	0
2013	5115	ESCUELA TRONGOL BAJO	2	1	8	DEL BIOBÍO                                        	8206	LOS ÁLAMOS                                        	3	1	0
2013	5116	ESCUELA JOSE M.CAMPOS MENCHACA	2	1	8	DEL BIOBÍO                                        	8206	LOS ÁLAMOS                                        	37	8	6
2013	5117	ESCUELA LOS GUALLES	2	1	8	DEL BIOBÍO                                        	8206	LOS ÁLAMOS                                        	16	3	0
2013	5119	ESCUELA LAS DUNAS	2	1	8	DEL BIOBÍO                                        	8206	LOS ÁLAMOS                                        	108	10	6
2013	5120	ESCUELA INDEPENDENCIA	2	1	8	DEL BIOBÍO                                        	8206	LOS ÁLAMOS                                        	6	2	0
2013	5121	ESCUELA JOSE ULLOA FIERRO	2	1	8	DEL BIOBÍO                                        	8206	LOS ÁLAMOS                                        	167	17	6
2013	5122	LICEO CRISTO REDENTOR	3	0	8	DEL BIOBÍO                                        	8206	LOS ÁLAMOS                                        	869	51	36
2013	5123	ESCUELA BASICA CACIQUE FRANCISCO MELIN	2	1	8	DEL BIOBÍO                                        	8203	CAÑETE                                            	230	18	3
2013	5112	ESCUELA ZAIDA ARANEDA VIGUERAS	2	1	8	DEL BIOBÍO                                        	8206	LOS ÁLAMOS                                        	235	23	9
2013	5113	ESCUELA ORLANDO DELGADO ZUNIGA	2	1	8	DEL BIOBÍO                                        	8206	LOS ÁLAMOS                                        	240	21	7
2013	5128	ESCUELA ARTURO PRAT CHACON	2	0	8	DEL BIOBÍO                                        	8203	CAÑETE                                            	799	41	11
2013	5129	ESCUELA BASICA RENE ANDRADES TOLEDO	2	0	8	DEL BIOBÍO                                        	8203	CAÑETE                                            	274	23	18
2013	5130	ESCUELA BASICA RUBI NELSON SILVA SALAS	2	0	8	DEL BIOBÍO                                        	8203	CAÑETE                                            	231	23	17
2013	5131	ESCUELA BASICA HOMERO VIGUERAS A.	2	0	8	DEL BIOBÍO                                        	8203	CAÑETE                                            	392	33	7
2013	5132	ESCUELA RICARDO COLOMA DIAZ	2	1	8	DEL BIOBÍO                                        	8203	CAÑETE                                            	155	16	8
2013	5133	ESCUELA BASICA LLONCAO	2	1	8	DEL BIOBÍO                                        	8203	CAÑETE                                            	78	11	4
2013	5134	ESCUELA BASICA LA GRANJA	2	0	8	DEL BIOBÍO                                        	8203	CAÑETE                                            	109	13	4
2013	5135	ESCUELA BASICA PAICAVI	2	1	8	DEL BIOBÍO                                        	8203	CAÑETE                                            	37	5	2
2013	5140	ESCUELA BASICA FEDERICO GANA	2	1	8	DEL BIOBÍO                                        	8203	CAÑETE                                            	94	9	2
2013	5126	LICEO POLITEC. JOSE DE LA CRUZ MIRANDA C	2	0	8	DEL BIOBÍO                                        	8203	CAÑETE                                            	601	35	31
2013	5127	ESCUELA LEONCIO ARANEDA FIGUEROA	2	0	8	DEL BIOBÍO                                        	8203	CAÑETE                                            	487	35	20
2013	5145	ESCUELA BASICA GARCIA HURTADO DE MENDOZA	2	1	8	DEL BIOBÍO                                        	8203	CAÑETE                                            	61	7	0
2013	5146	ESCUELA BASICA ONOFRE CORREA PASCAL	2	1	8	DEL BIOBÍO                                        	8203	CAÑETE                                            	3	1	0
2013	5147	ESCUELA BASICA TRES SAUCES	2	1	8	DEL BIOBÍO                                        	8203	CAÑETE                                            	39	6	3
2013	5150	LICEO GABRIELA MISTRAL	3	0	8	DEL BIOBÍO                                        	8203	CAÑETE                                            	1344	54	43
2013	5151	ESCUELA PARTICULAR LUIS CRUZ MARTINEZ	3	1	8	DEL BIOBÍO                                        	8203	CAÑETE                                            	98	8	8
2013	5152	ESCUELA PARTICULAR EL RIO	3	1	8	DEL BIOBÍO                                        	8203	CAÑETE                                            	152	8	6
2013	5153	COLEGIO INSTITUTO SAN JOSE	3	0	8	DEL BIOBÍO                                        	8203	CAÑETE                                            	446	26	21
2013	5154	ESCUELA SAN LUIS DE CONTULMO	2	0	8	DEL BIOBÍO                                        	8204	CONTULMO                                          	472	40	19
2013	5155	LICEO POLIVALENTE NAHUELBUTA	2	0	8	DEL BIOBÍO                                        	8204	CONTULMO                                          	277	26	6
2013	5143	ESCUELA BASICA SALTO DEL HUILLINCO	2	1	8	DEL BIOBÍO                                        	8203	CAÑETE                                            	35	4	0
2013	5144	ESCUELA BASICA LLENQUEHUE	2	1	8	DEL BIOBÍO                                        	8203	CAÑETE                                            	7	2	0
2013	5159	ESCUELA HUALLEPEN BAJO	2	1	8	DEL BIOBÍO                                        	8204	CONTULMO                                          	15	1	1
2013	5160	ESCUELA BASICA IRMA RAMIREZ SEPULVEDA	2	1	8	DEL BIOBÍO                                        	8203	CAÑETE                                            	7	1	0
2013	5162	ESCUELA HUIDE	2	1	8	DEL BIOBÍO                                        	8204	CONTULMO                                          	12	1	1
2013	5163	ESCUELA GRANO DE TRIGO	2	1	8	DEL BIOBÍO                                        	8204	CONTULMO                                          	6	1	0
2013	5165	ESCUELA HUALLEPEN ALTO	2	1	8	DEL BIOBÍO                                        	8204	CONTULMO                                          	12	1	3
2013	5166	ESCUELA CALEBU	2	1	8	DEL BIOBÍO                                        	8204	CONTULMO                                          	166	17	13
2013	5167	ESCUELA NAHUELBUTA ALTO	2	1	8	DEL BIOBÍO                                        	8204	CONTULMO                                          	4	1	0
2013	5168	ESCUELA VILLA RIVAS	2	1	8	DEL BIOBÍO                                        	8204	CONTULMO                                          	11	2	0
2013	5169	ESCUELA PICHIHUILLINCO	2	1	8	DEL BIOBÍO                                        	8204	CONTULMO                                          	6	1	0
2013	5157	ESCUELA BASICA GALVARINO	2	1	8	DEL BIOBÍO                                        	8203	CAÑETE                                            	94	15	2
2013	5158	ESCUELA BASICA JUAN AGUILERA JEREZ	2	1	8	DEL BIOBÍO                                        	8203	CAÑETE                                            	152	19	4
2013	5172	ESCUELA BASICA JUAN LAVIN ALVEAR	2	1	8	DEL BIOBÍO                                        	8203	CAÑETE                                            	142	10	7
2013	5174	ESCUELA EL ALAMO	2	1	8	DEL BIOBÍO                                        	8204	CONTULMO                                          	6	1	2
2013	5175	ESCUELA VILLA ALICURA	2	1	8	DEL BIOBÍO                                        	8204	CONTULMO                                          	13	2	1
2013	5176	ESCUELA MAHUILQUE	2	1	8	DEL BIOBÍO                                        	8204	CONTULMO                                          	5	1	0
2013	5178	ESCUELA BASICA PEDRO ETCHEPARE BORDA	2	1	8	DEL BIOBÍO                                        	8203	CAÑETE                                            	38	8	8
2013	5180	ESCUELA PARTICULAR NUEVA AURORA	3	1	8	DEL BIOBÍO                                        	8203	CAÑETE                                            	91	11	5
2013	5181	ESCUELA PARTICULAR HUILLINCO ALTO	3	1	8	DEL BIOBÍO                                        	8204	CONTULMO                                          	40	2	3
2013	5182	ESCUELA PARTICULAR COLLICO	3	1	8	DEL BIOBÍO                                        	8203	CAÑETE                                            	11	1	2
2013	5183	ESCUELA PARTICULAR LLEU-LLEU BAJO	3	1	8	DEL BIOBÍO                                        	8203	CAÑETE                                            	7	1	2
2013	5170	ESCUELA HUILLINCO	2	1	8	DEL BIOBÍO                                        	8204	CONTULMO                                          	15	1	1
2013	5171	ESCUELA BASICA FRANCISCO ANTONIO ENCINA	2	1	8	DEL BIOBÍO                                        	8203	CAÑETE                                            	4	2	0
2013	5189	ESCUELA PARTICULAR LICAUQUEN	3	1	8	DEL BIOBÍO                                        	8204	CONTULMO                                          	72	9	3
2013	5192	ESCUELA ANA MOLINA	2	1	8	DEL BIOBÍO                                        	8207	TIRÚA                                             	138	12	5
2013	5193	ESCUELA HECTOR ISAAC CARRASCO HELDT	2	0	8	DEL BIOBÍO                                        	8207	TIRÚA                                             	159	15	4
2013	5194	ESCUELA ELOISA GONZALEZ	2	0	8	DEL BIOBÍO                                        	8207	TIRÚA                                             	365	23	13
2013	5195	ESCUELA CERRO NEGRO	2	1	8	DEL BIOBÍO                                        	8207	TIRÚA                                             	1	2	0
2013	5196	ESCUELA PRIMER AGUA	2	1	8	DEL BIOBÍO                                        	8207	TIRÚA                                             	174	14	5
2013	5197	ESCUELA CASA DE PIEDRA	2	1	8	DEL BIOBÍO                                        	8207	TIRÚA                                             	61	7	3
2013	5198	ESCUELA ALTO QUILANTAHUE	2	1	8	DEL BIOBÍO                                        	8207	TIRÚA                                             	7	2	0
2013	5200	ESCUELA ULTIMA ESPERANZA	2	1	8	DEL BIOBÍO                                        	8207	TIRÚA                                             	2	2	0
2013	5186	ESCUELA PARTICULAR VILLA HERMOSA	3	1	8	DEL BIOBÍO                                        	8204	CONTULMO                                          	7	1	3
2013	5188	ESCUELA PARTICULAR BUCHOCO	3	1	8	DEL BIOBÍO                                        	8204	CONTULMO                                          	82	8	3
2013	5203	ESCUELA AGUA DE MOLINO	2	1	8	DEL BIOBÍO                                        	8207	TIRÚA                                             	14	4	2
2013	5204	ESCUELA LOS MAQUIS	2	1	8	DEL BIOBÍO                                        	8207	TIRÚA                                             	6	2	1
2013	5205	ESCUELA CHILLIMAPU	2	1	8	DEL BIOBÍO                                        	8207	TIRÚA                                             	60	4	1
2013	5207	ESCUELA PONOTRO HENCHI AMULEI	2	1	8	DEL BIOBÍO                                        	8207	TIRÚA                                             	15	3	1
2013	5208	ESCUELA PARTICULAR LOS LINGUES	3	1	8	DEL BIOBÍO                                        	8207	TIRÚA                                             	118	10	6
2013	5210	ESC. PART.SANTOS CHAVEZ DE CANIHUAL	3	1	8	DEL BIOBÍO                                        	8207	TIRÚA                                             	92	8	6
2013	5211	ESCUELA PARTICULAR RANQUILHUE	3	1	8	DEL BIOBÍO                                        	8207	TIRÚA                                             	129	10	13
2013	5212	ESCUELA PARTICULAR NUEVA LAS HUELLAS	3	1	8	DEL BIOBÍO                                        	8207	TIRÚA                                             	65	5	5
2013	5213	ESCUELA PARTICULAR LAS MISIONES	3	1	8	DEL BIOBÍO                                        	8207	TIRÚA                                             	26	3	0
2013	5201	ESCUELA PUERTO PALLACO	2	1	8	DEL BIOBÍO                                        	8207	TIRÚA                                             	2	2	1
2013	5202	ESCUELA MAPODUNGUN	2	1	8	DEL BIOBÍO                                        	8207	TIRÚA                                             	266	16	5
2013	5216	LICEO COMERCIAL ARMANDO BRAVO BRAVO	2	0	9	DE LA ARAUCANÍA                                   	9201	ANGOL                                             	826	36	25
2013	5217	LICEO MERCEDES MANOSALVA AREVALO	2	0	9	DE LA ARAUCANÍA                                   	9201	ANGOL                                             	227	28	27
2013	5218	LICEO ENRIQUE BALLACEY COTTEREAU	2	0	9	DE LA ARAUCANÍA                                   	9201	ANGOL                                             	724	35	24
2013	5219	LICEO TECNICO JUANITA FERNANDEZ SOLAR	2	0	9	DE LA ARAUCANÍA                                   	9201	ANGOL                                             	1006	48	28
2013	5220	ESCUELA HERMANOS CARRERA	2	0	9	DE LA ARAUCANÍA                                   	9201	ANGOL                                             	309	23	23
2013	5221	ESCUELA BASICA NAHUELBUTA	2	0	9	DE LA ARAUCANÍA                                   	9201	ANGOL                                             	280	24	35
